timestamp,rainfall,calculated_pressure,wind_speed,wind_direction,humidity,temperature,solar_radiation,pressure,wind_gust,dew_point
2024-11-12T11:30:00.000+0000,,30.06,3.1,213.6,100.4,17.7,1.1,29.69,5.8,17.7
2024-11-12T11:15:00.000+0000,,30.06,4.1,200.0,100.4,17.7,1.1,29.69,7.2,17.7
2024-11-12T11:00:00.000+0000,,30.06,4.2,193.5,100.4,17.7,1.1,29.69,8.7,17.7
2024-11-12T10:45:00.000+0000,,30.06,2.7,201.6,100.6,17.6,1.1,29.69,5.1,17.4
2024-11-12T10:30:00.000+0000,,30.05,1.7,206.6,100.4,17.3,1.1,29.68,4.3,17.3
2024-11-12T10:15:00.000+0000,,30.05,2.3,208.1,100.4,17.2,1.1,29.68,5.8,17.2
2024-11-12T10:00:00.000+0000,,30.04,0.6,178.1,100.3,17.0,1.1,29.67,2.9,17.1
2024-11-12T09:45:00.000+0000,,30.04,2.6,178.5,100.1,16.9,1.1,29.67,4.3,17.0
2024-11-12T09:30:00.000+0000,,30.03,2.0,191.5,100.0,17.0,1.1,29.66,4.3,17.0
2024-11-12T09:15:00.000+0000,,30.02,1.5,192.8,99.8,17.1,1.1,29.66,2.9,17.0
2024-11-12T09:00:00.000+0000,,30.03,0.9,192.8,100.0,17.2,1.0,29.66,2.9,17.2
2024-11-12T08:45:00.000+0000,,30.02,0.1,192.8,99.9,17.2,1.1,29.66,1.4,17.2
2024-11-12T08:30:00.000+0000,,30.02,0.8,192.8,99.8,17.2,1.1,29.66,2.2,17.2
2024-11-12T08:15:00.000+0000,,30.02,0.8,192.8,99.7,17.3,1.1,29.65,2.9,17.4
2024-11-12T08:00:00.000+0000,,30.01,0.0,192.8,99.9,17.4,1.0,29.64,0.7,17.4
2024-11-12T07:45:00.000+0000,,30.01,0.0,192.8,99.7,17.4,1.1,29.64,0.7,17.4
2024-11-12T07:30:00.000+0000,,30.0,1.2,192.8,99.5,17.4,1.1,29.63,2.2,17.5
2024-11-12T07:15:00.000+0000,,30.0,0.1,192.8,99.7,17.6,1.0,29.63,1.4,17.5
2024-11-12T07:00:00.000+0000,,30.0,0.4,192.8,99.6,17.6,1.0,29.63,2.2,17.5
2024-11-12T06:45:00.000+0000,,30.0,2.3,217.6,99.2,17.6,1.0,29.63,4.3,17.8
2024-11-12T06:30:00.000+0000,,30.0,0.6,234.8,99.4,17.9,1.1,29.63,2.2,17.8
2024-11-12T06:15:00.000+0000,,30.0,0.6,234.8,99.4,18.0,1.1,29.64,2.2,17.9
2024-11-12T06:00:00.000+0000,,30.0,0.0,234.8,99.2,18.0,1.1,29.64,0.0,17.9
2024-11-11T14:00:00.000+0000,1.0,30.12,3.2,206.4,97.4,21.8,87.8,29.69,6.5,21.4
2024-11-12T05:45:00.000+0000,,30.0,0.9,234.8,99.0,18.1,1.0,29.64,2.2,18.0
2024-11-12T05:30:00.000+0000,,30.0,0.8,234.8,99.0,18.3,1.1,29.64,1.4,18.2
2024-11-12T05:15:00.000+0000,,30.0,0.0,234.8,99.2,18.4,1.1,29.64,0.7,18.3
2024-11-12T05:00:00.000+0000,,30.0,0.4,234.8,99.0,18.4,1.1,29.64,1.4,18.3
2024-11-12T04:45:00.000+0000,,30.0,1.2,234.8,98.8,18.5,1.1,29.64,2.2,18.3
2024-11-12T04:30:00.000+0000,,30.0,1.2,234.8,98.6,18.6,1.1,29.64,2.2,18.5
2024-11-12T04:15:00.000+0000,,30.0,0.3,234.8,98.5,18.7,1.1,29.64,1.4,18.5
2024-11-12T04:00:00.000+0000,,30.01,1.4,258.0,98.0,18.9,1.1,29.64,2.2,18.6
2024-11-12T03:45:00.000+0000,,30.01,0.7,281.1,98.2,19.1,1.1,29.65,2.2,18.9
2024-11-12T03:30:00.000+0000,,30.02,1.1,281.1,97.9,19.3,1.1,29.65,2.9,19.0
2024-11-12T03:15:00.000+0000,,30.02,1.6,281.1,97.9,19.4,1.1,29.65,2.2,19.0
2024-11-12T03:00:00.000+0000,,30.02,0.6,317.0,97.1,19.6,1.0,29.65,2.2,19.1
2024-11-12T02:45:00.000+0000,,30.01,1.0,256.9,97.0,19.9,1.0,29.65,2.9,19.5
2024-11-12T02:30:00.000+0000,,30.01,0.0,193.7,96.9,20.0,1.1,29.65,0.7,19.5
2024-11-12T02:15:00.000+0000,,30.0,0.0,193.7,96.5,20.1,1.1,29.64,0.7,19.7
2024-11-12T02:00:00.000+0000,,30.0,0.1,193.7,95.8,20.3,1.1,29.63,0.7,19.6
2024-11-12T01:45:00.000+0000,,29.99,1.4,193.7,95.3,20.5,1.1,29.63,2.9,20.1
2024-11-12T01:30:00.000+0000,,29.99,0.9,193.7,95.2,20.8,1.1,29.63,3.6,20.1
2024-11-12T01:15:00.000+0000,,29.99,0.9,193.7,95.1,20.9,1.1,29.63,2.2,20.2
2024-11-12T01:00:00.000+0000,,29.99,1.4,193.7,94.7,21.0,1.0,29.63,2.9,20.1
2024-11-12T00:45:00.000+0000,,30.0,0.7,193.7,94.4,21.0,1.1,29.63,2.9,20.1
2024-11-12T00:30:00.000+0000,,29.99,0.4,193.7,93.8,21.1,1.1,29.63,1.4,20.2
2024-11-12T00:15:00.000+0000,,29.99,1.5,193.7,92.9,21.2,1.1,29.63,2.9,20.3
2024-11-12T00:00:00.000+0000,,29.98,1.1,193.7,91.7,21.5,1.1,29.62,2.2,20.1
2024-11-11T23:45:00.000+0000,,29.98,1.1,193.7,89.0,22.0,1.1,29.62,2.9,20.8
2024-11-11T23:30:00.000+0000,,29.97,1.3,193.7,86.1,22.7,1.0,29.61,2.9,20.2
2024-11-11T23:15:00.000+0000,,29.97,2.8,196.4,84.0,23.1,1.1,29.61,4.3,20.3
2024-11-11T23:00:00.000+0000,,29.97,3.4,205.6,82.4,23.5,1.2,29.61,6.5,20.4
2024-11-11T22:45:00.000+0000,,29.96,2.2,202.2,81.5,24.0,3.4,29.6,3.6,20.6
2024-11-11T22:30:00.000+0000,,29.96,2.6,208.8,80.5,24.5,10.3,29.6,3.6,21.7
2024-11-11T22:15:00.000+0000,,29.95,2.1,198.7,80.1,25.3,21.2,29.6,10.1,21.8
2024-11-11T22:00:00.000+0000,,29.95,0.0,200.9,77.7,25.5,40.2,29.6,0.7,21.3
2024-11-11T21:45:00.000+0000,,29.95,0.6,200.9,77.0,25.4,63.9,29.59,2.2,21.0
2024-11-11T21:30:00.000+0000,,29.95,2.2,211.4,77.4,25.3,59.3,29.6,3.6,21.2
2024-11-11T21:15:00.000+0000,,29.95,3.0,204.9,76.3,25.5,56.4,29.6,5.1,21.4
2024-11-11T21:00:00.000+0000,,29.95,3.6,197.8,74.5,25.9,53.4,29.59,6.5,21.0
2024-11-11T20:45:00.000+0000,,29.94,6.0,187.4,73.3,26.1,117.7,29.59,9.4,20.9
2024-11-11T20:30:00.000+0000,,29.94,4.8,141.6,72.8,26.3,146.3,29.59,12.3,21.0
2024-11-11T20:15:00.000+0000,,29.94,3.1,159.1,72.0,26.4,193.0,29.59,9.4,20.9
2024-11-11T20:00:00.000+0000,,29.95,4.4,173.2,73.0,26.4,250.1,29.59,9.4,21.2
2024-11-11T19:45:00.000+0000,,29.95,4.9,169.0,74.6,26.0,344.7,29.6,8.7,21.1
2024-11-11T19:30:00.000+0000,,30.02,6.3,184.9,76.1,25.8,159.9,29.6,10.9,21.3
2024-11-11T19:15:00.000+0000,,30.03,5.5,153.4,73.1,26.6,187.7,29.61,12.3,21.7
2024-11-11T19:00:00.000+0000,,30.03,4.5,264.3,71.9,26.9,488.3,29.61,9.4,21.4
2024-11-11T18:45:00.000+0000,,30.04,4.1,236.8,75.2,26.3,423.6,29.62,8.7,21.0
2024-11-11T18:30:00.000+0000,,30.04,5.3,182.7,76.8,25.7,422.0,29.62,10.1,21.3
2024-11-11T18:15:00.000+0000,,30.05,5.8,163.0,77.0,25.8,301.1,29.63,10.9,21.5
2024-11-11T18:00:00.000+0000,,30.05,5.6,186.3,77.5,25.7,323.0,29.63,9.4,21.5
2024-11-11T17:45:00.000+0000,,30.06,5.4,203.9,76.4,26.2,364.0,29.64,9.4,21.7
2024-11-11T17:30:00.000+0000,,30.07,3.9,183.2,77.4,26.0,398.6,29.65,9.4,22.0
2024-11-11T17:15:00.000+0000,,30.08,3.7,153.5,77.0,26.2,569.3,29.66,9.4,21.1
2024-11-11T17:00:00.000+0000,,30.09,4.2,171.1,79.1,25.5,584.2,29.67,10.9,21.6
2024-11-11T16:45:00.000+0000,,30.09,5.2,179.3,80.9,25.4,480.6,29.67,12.3,21.9
2024-11-11T16:30:00.000+0000,,30.1,3.3,68.5,85.0,24.6,526.0,29.68,7.2,21.7
2024-11-11T16:15:00.000+0000,,30.11,2.7,73.6,85.3,24.4,333.9,29.69,8.0,21.1
2024-11-11T16:00:00.000+0000,,30.11,2.7,207.4,87.8,23.7,342.2,29.68,7.2,21.6
2024-11-11T15:45:00.000+0000,,30.11,3.6,212.3,88.6,23.5,216.2,29.69,6.5,21.3
2024-11-11T15:30:00.000+0000,,30.11,3.4,207.7,88.9,23.3,266.3,29.69,8.0,21.4
2024-11-11T15:15:00.000+0000,,30.11,3.4,142.0,89.8,23.4,219.3,29.69,7.2,21.7
2024-11-11T15:00:00.000+0000,,30.11,4.3,310.3,92.6,23.1,412.9,29.69,7.2,21.8
2024-11-11T14:45:00.000+0000,,30.11,2.4,233.8,94.9,22.5,256.5,29.69,5.8,21.2
2024-11-11T14:30:00.000+0000,,30.11,1.6,199.0,95.4,22.0,144.0,29.69,3.6,21.1
2024-11-11T14:15:00.000+0000,,30.12,3.6,194.9,96.2,21.8,66.0,29.69,6.5,21.2
2024-11-11T13:45:00.000+0000,,30.12,1.9,204.1,98.3,21.6,87.6,29.69,3.6,21.3
2024-11-11T13:30:00.000+0000,,30.12,1.4,180.1,98.9,21.6,71.3,29.7,3.6,21.3
2024-11-11T13:15:00.000+0000,,30.12,2.1,180.1,99.1,21.4,66.9,29.69,3.6,21.3
2024-11-11T13:00:00.000+0000,,30.11,2.5,185.4,98.9,21.3,25.7,29.69,3.6,21.1
2024-11-11T12:45:00.000+0000,,30.11,2.5,206.2,98.7,21.3,7.5,29.69,4.3,21.2
2024-11-11T12:30:00.000+0000,,30.11,2.9,202.7,98.5,21.4,4.5,29.68,5.1,21.2
2024-11-11T12:15:00.000+0000,,30.11,2.0,210.4,98.2,21.4,4.4,29.68,4.3,21.1
2024-11-11T12:00:00.000+0000,,30.11,1.0,187.2,98.0,21.4,1.3,29.68,3.6,21.1
2024-11-11T11:45:00.000+0000,,30.1,1.2,187.2,97.6,21.4,1.1,29.68,3.6,21.1
2024-11-11T11:30:00.000+0000,,30.1,2.6,188.7,97.5,21.5,1.1,29.68,5.8,21.1
2024-11-11T11:15:00.000+0000,,30.1,1.0,168.0,97.4,21.5,1.0,29.67,3.6,21.1
2024-11-11T11:00:00.000+0000,,30.1,1.7,153.6,97.3,21.5,1.1,29.68,3.6,21.1
2024-11-11T10:45:00.000+0000,,30.1,0.9,120.2,97.1,21.6,1.1,29.67,2.9,21.1
2024-11-11T10:30:00.000+0000,,30.1,1.1,104.6,96.9,21.6,1.1,29.67,2.9,21.0
2024-11-11T10:15:00.000+0000,,30.1,1.4,54.8,96.9,21.6,1.1,29.67,4.3,21.1
2024-11-11T10:00:00.000+0000,,30.09,1.3,44.6,96.8,21.6,1.1,29.66,4.3,21.1
2024-11-11T09:45:00.000+0000,,30.09,2.2,44.6,96.9,21.6,1.1,29.66,4.3,21.1
2024-11-11T09:30:00.000+0000,,30.08,1.8,25.7,97.0,21.6,1.0,29.66,5.1,21.1
2024-11-11T09:15:00.000+0000,,30.09,1.1,343.5,97.0,21.6,1.1,29.66,3.6,21.1
2024-11-11T09:00:00.000+0000,,30.09,2.4,359.5,97.3,21.6,1.1,29.67,4.3,21.1
2024-11-11T08:45:00.000+0000,,30.1,1.1,331.4,97.5,21.5,1.1,29.67,3.6,21.1
2024-11-11T08:30:00.000+0000,,30.09,0.9,333.5,97.6,21.5,1.0,29.67,2.9,21.1
2024-11-11T08:15:00.000+0000,,30.1,3.4,316.0,97.7,21.5,1.1,29.67,5.8,21.1
2024-11-11T08:00:00.000+0000,,30.1,2.9,317.9,97.8,21.5,1.1,29.67,5.1,21.1
2024-11-11T07:45:00.000+0000,,30.1,2.6,292.9,98.0,21.4,1.1,29.68,3.6,21.1
2024-11-11T07:30:00.000+0000,,30.1,1.4,256.6,98.0,21.4,1.1,29.68,3.6,21.1
2024-11-11T07:15:00.000+0000,,30.11,0.2,235.6,98.0,21.4,1.0,29.68,1.4,21.1
2024-11-11T07:00:00.000+0000,,30.11,0.7,235.6,98.0,21.4,1.1,29.69,2.2,21.1
2024-11-11T06:45:00.000+0000,,30.11,1.6,224.7,98.1,21.3,1.1,29.68,7.2,21.0
2024-11-11T06:30:00.000+0000,,30.11,1.3,237.4,98.2,21.3,1.1,29.68,3.6,21.0
2024-11-11T06:15:00.000+0000,,30.12,2.2,229.7,98.1,21.3,1.1,29.69,4.3,21.0
2024-11-11T06:00:00.000+0000,,30.12,2.7,229.3,97.8,21.3,1.0,29.69,5.1,20.9
2024-11-10T15:15:00.000+0000,1.0,30.28,4.6,185.6,95.5,20.2,57.8,29.84,8.0,19.4
2024-11-10T11:30:00.000+0000,2.0,30.26,7.2,235.6,95.1,19.7,1.0,29.82,13.8,19.0
2024-11-11T05:45:00.000+0000,,30.13,3.1,207.7,97.6,21.3,1.1,29.7,5.1,20.9
2024-11-11T05:30:00.000+0000,,30.14,1.0,309.0,97.4,21.4,1.1,29.71,2.9,20.9
2024-11-11T05:15:00.000+0000,,30.14,0.2,315.4,97.3,21.3,1.1,29.71,2.2,20.9
2024-11-11T05:00:00.000+0000,,30.14,0.4,315.4,97.2,21.3,1.0,29.71,2.2,20.9
2024-11-11T04:45:00.000+0000,,30.14,0.0,315.4,97.1,21.3,1.1,29.71,0.0,20.8
2024-11-11T04:30:00.000+0000,,30.14,1.3,315.4,97.0,21.3,1.0,29.71,3.6,20.8
2024-11-11T04:15:00.000+0000,,30.14,2.6,314.3,96.6,21.3,1.1,29.71,5.1,20.8
2024-11-11T04:00:00.000+0000,,30.14,2.9,340.2,96.5,21.4,1.1,29.71,5.8,20.8
2024-11-11T03:45:00.000+0000,,30.15,2.9,302.9,96.4,21.4,1.1,29.72,5.8,20.8
2024-11-11T03:30:00.000+0000,,30.15,2.9,300.1,96.2,21.4,1.1,29.72,5.1,20.8
2024-11-11T03:15:00.000+0000,,30.15,4.4,311.5,95.9,21.4,1.1,29.72,8.0,20.8
2024-11-11T03:00:00.000+0000,,30.15,4.6,341.2,95.9,21.5,1.2,29.73,10.1,20.8
2024-11-11T02:45:00.000+0000,,30.15,6.9,315.2,96.0,21.4,1.1,29.72,12.3,20.8
2024-11-11T02:30:00.000+0000,,30.15,7.7,314.8,96.4,21.5,1.1,29.72,13.8,20.9
2024-11-11T02:15:00.000+0000,,30.15,5.4,313.5,96.8,21.5,1.1,29.73,11.6,21.0
2024-11-11T02:00:00.000+0000,,30.16,4.5,324.6,97.2,21.5,1.1,29.73,10.1,21.0
2024-11-11T01:45:00.000+0000,,30.16,4.2,302.1,97.9,21.5,1.1,29.73,8.7,21.1
2024-11-11T01:30:00.000+0000,,30.15,3.6,297.0,98.2,21.4,1.1,29.73,8.0,21.0
2024-11-11T01:15:00.000+0000,,30.16,2.4,281.1,98.2,21.3,1.0,29.73,5.8,21.0
2024-11-11T01:00:00.000+0000,,30.16,2.9,277.9,98.3,21.2,1.1,29.73,5.8,21.0
2024-11-11T00:45:00.000+0000,,30.16,3.8,242.2,98.3,21.1,1.1,29.73,8.7,20.9
2024-11-11T00:30:00.000+0000,,30.15,3.3,245.8,98.1,21.1,1.1,29.72,6.5,20.7
2024-11-11T00:15:00.000+0000,,30.16,3.7,229.3,98.0,21.0,1.1,29.74,8.0,20.7
2024-11-11T00:00:00.000+0000,,30.17,4.4,192.7,97.8,21.1,1.1,29.74,7.2,20.7
2024-11-10T23:45:00.000+0000,,30.17,2.9,195.0,97.6,21.1,1.1,29.74,5.1,20.7
2024-11-10T23:30:00.000+0000,,30.17,3.6,195.3,97.3,21.1,1.1,29.74,10.1,20.6
2024-11-10T23:15:00.000+0000,,30.16,5.4,251.9,97.1,21.1,1.1,29.73,13.8,20.7
2024-11-10T23:00:00.000+0000,,30.15,8.1,285.2,96.7,21.2,1.1,29.72,16.7,20.6
2024-11-10T22:45:00.000+0000,,30.15,5.5,264.7,95.6,21.4,1.3,29.73,10.1,20.8
2024-11-10T22:30:00.000+0000,,30.16,4.5,255.6,94.9,21.5,2.2,29.73,9.4,20.9
2024-11-10T22:15:00.000+0000,,30.16,7.4,222.1,93.5,21.8,5.9,29.73,13.8,20.7
2024-11-10T22:00:00.000+0000,,30.16,5.9,214.8,92.8,21.9,5.8,29.73,15.9,20.7
2024-11-10T21:45:00.000+0000,,30.15,10.0,217.1,91.9,22.2,18.6,29.73,16.7,20.8
2024-11-10T21:30:00.000+0000,,30.15,10.2,213.6,91.0,22.5,44.9,29.73,15.9,21.2
2024-11-10T21:15:00.000+0000,,30.15,8.1,208.8,90.2,22.8,55.6,29.73,15.2,21.1
2024-11-10T21:00:00.000+0000,,30.16,8.5,211.1,89.9,22.8,61.4,29.73,15.2,21.1
2024-11-10T20:45:00.000+0000,,30.15,8.4,209.6,89.6,22.9,85.3,29.72,13.0,21.3
2024-11-10T20:30:00.000+0000,,30.15,9.4,216.0,88.5,23.1,67.8,29.72,17.4,21.1
2024-11-10T20:15:00.000+0000,,30.16,7.3,201.0,87.7,23.4,68.9,29.73,13.8,21.6
2024-11-10T20:00:00.000+0000,,30.15,8.3,191.6,85.9,23.8,96.5,29.73,15.9,21.3
2024-11-10T19:45:00.000+0000,,30.16,6.4,205.1,84.6,24.1,121.0,29.73,11.6,21.3
2024-11-10T19:30:00.000+0000,,30.15,6.0,208.4,84.1,24.3,153.2,29.72,10.9,21.4
2024-11-10T19:15:00.000+0000,,30.15,6.9,230.0,84.1,24.3,215.1,29.72,13.8,21.5
2024-11-10T19:00:00.000+0000,,30.16,6.2,235.2,84.2,24.2,247.8,29.73,11.6,21.4
2024-11-10T18:45:00.000+0000,,30.16,5.1,244.8,84.3,24.1,233.1,29.74,10.1,21.1
2024-11-10T18:30:00.000+0000,,30.17,7.2,241.6,85.8,23.9,243.0,29.75,11.6,21.1
2024-11-10T18:15:00.000+0000,,30.18,6.5,224.1,87.2,23.6,287.2,29.75,11.6,21.3
2024-11-10T18:00:00.000+0000,,30.2,5.7,239.1,89.2,23.0,316.9,29.77,10.9,21.1
2024-11-10T17:45:00.000+0000,,30.21,6.0,202.4,89.5,22.6,257.0,29.78,10.9,20.8
2024-11-10T17:30:00.000+0000,,30.22,7.1,200.9,90.9,22.5,326.6,29.79,12.3,20.4
2024-11-10T17:15:00.000+0000,,30.24,6.3,216.5,92.7,21.9,246.3,29.81,10.1,20.7
2024-11-10T17:00:00.000+0000,,30.24,4.9,216.5,93.5,21.8,244.6,29.81,10.1,20.7
2024-11-10T16:45:00.000+0000,,30.25,4.9,201.1,93.7,21.4,141.4,29.82,8.7,20.3
2024-11-10T16:30:00.000+0000,,30.26,5.4,235.9,94.1,21.4,129.7,29.83,8.7,20.2
2024-11-10T16:15:00.000+0000,,30.25,4.4,227.9,94.8,21.2,199.4,29.82,9.4,20.1
2024-11-10T16:00:00.000+0000,,30.26,5.2,237.0,95.5,21.0,191.7,29.83,8.7,20.2
2024-11-10T15:45:00.000+0000,,30.27,3.7,229.0,97.1,20.7,236.1,29.83,8.7,20.2
2024-11-10T15:30:00.000+0000,,30.27,4.6,221.9,96.9,20.4,181.9,29.84,9.4,19.6
2024-11-10T15:00:00.000+0000,,30.28,5.0,201.8,95.1,20.2,52.2,29.84,9.4,19.4
2024-11-10T14:45:00.000+0000,,30.27,5.5,250.3,95.3,20.3,86.0,29.84,11.6,19.5
2024-11-10T14:30:00.000+0000,,30.28,5.5,225.7,95.1,20.2,72.2,29.84,10.1,19.4
2024-11-10T14:15:00.000+0000,,30.27,6.4,225.5,95.4,20.1,87.1,29.84,12.3,19.2
2024-11-10T14:00:00.000+0000,,30.27,6.2,239.4,95.6,20.0,50.0,29.84,12.3,19.3
2024-11-10T13:45:00.000+0000,,30.27,4.9,255.7,95.8,20.0,45.1,29.83,10.1,19.3
2024-11-10T13:30:00.000+0000,,30.26,6.5,243.1,96.0,19.9,55.7,29.83,11.6,19.2
2024-11-10T13:15:00.000+0000,,30.26,6.0,234.1,96.2,19.8,45.9,29.83,10.1,19.2
2024-11-10T13:00:00.000+0000,,30.26,5.2,231.7,96.5,19.8,45.0,29.82,10.9,19.2
2024-11-10T12:45:00.000+0000,,30.26,6.1,232.6,96.6,19.6,33.2,29.82,14.5,19.0
2024-11-10T12:30:00.000+0000,,30.26,6.2,238.3,96.6,19.5,10.0,29.82,13.0,19.0
2024-11-10T12:15:00.000+0000,,30.25,4.9,235.2,96.4,19.5,3.3,29.82,10.1,18.9
2024-11-10T12:00:00.000+0000,,30.25,5.6,237.6,96.0,19.6,1.2,29.82,14.5,18.9
2024-11-10T11:45:00.000+0000,,30.25,5.9,245.0,95.2,19.7,1.1,29.82,10.9,18.9
2024-11-10T11:15:00.000+0000,,30.25,6.7,241.0,94.9,19.8,1.1,29.82,12.3,19.0
2024-11-10T11:00:00.000+0000,,30.25,7.2,242.9,94.7,19.8,1.1,29.82,13.0,18.9
2024-11-10T10:45:00.000+0000,,30.25,6.9,232.2,94.9,19.8,1.0,29.81,13.8,19.0
2024-11-10T10:30:00.000+0000,,30.24,7.8,239.1,94.9,19.8,1.1,29.81,16.7,19.0
2024-11-10T10:15:00.000+0000,,30.24,6.5,233.3,94.8,19.8,1.1,29.81,13.0,19.0
2024-11-10T10:00:00.000+0000,,30.24,8.8,245.6,94.4,19.9,1.1,29.81,15.2,19.0
2024-11-10T09:45:00.000+0000,,30.24,7.7,243.0,94.2,19.9,1.1,29.81,14.5,19.0
2024-11-10T09:30:00.000+0000,,30.25,7.2,243.6,94.3,20.0,1.1,29.81,13.8,19.0
2024-11-10T09:15:00.000+0000,,30.24,6.4,246.2,94.4,20.0,1.1,29.81,14.5,19.0
2024-11-10T09:00:00.000+0000,,30.24,7.4,238.8,93.7,20.1,1.1,29.8,15.9,19.0
2024-11-10T08:45:00.000+0000,,30.24,8.3,259.0,93.1,20.2,1.0,29.8,15.2,19.2
2024-11-10T08:30:00.000+0000,,30.24,8.9,245.7,92.4,20.3,1.1,29.81,17.4,19.1
2024-11-10T08:15:00.000+0000,,30.24,8.6,242.9,92.0,20.5,1.0,29.8,15.9,19.2
2024-11-10T08:00:00.000+0000,,30.24,9.3,253.0,91.7,20.5,1.1,29.8,15.2,19.1
2024-11-10T07:45:00.000+0000,,30.23,8.4,244.1,91.7,20.6,1.1,29.8,17.4,19.2
2024-11-10T07:30:00.000+0000,,30.24,9.1,258.4,91.0,20.7,1.0,29.81,18.1,19.2
2024-11-10T07:15:00.000+0000,,30.25,11.0,262.3,90.5,20.9,1.1,29.81,23.9,19.4
2024-11-10T07:00:00.000+0000,,30.25,6.8,246.6,90.6,21.0,1.1,29.81,13.0,19.4
2024-11-10T06:45:00.000+0000,,30.25,8.4,254.6,90.4,21.0,1.1,29.82,15.2,19.4
2024-11-10T06:30:00.000+0000,,30.26,7.4,264.5,90.9,21.0,1.1,29.83,13.8,19.4
2024-11-10T06:15:00.000+0000,,30.26,7.4,262.2,91.2,20.9,1.1,29.83,13.0,19.5
2024-11-10T06:00:00.000+0000,,30.26,7.1,261.7,91.9,20.9,1.1,29.83,13.0,19.6
2024-11-10T05:45:00.000+0000,,30.26,6.0,274.7,92.1,21.0,1.1,29.83,12.3,20.0
2024-11-10T05:30:00.000+0000,,30.26,9.0,279.5,90.5,21.3,1.1,29.83,15.9,19.7
2024-11-10T05:15:00.000+0000,,30.27,8.0,263.5,87.4,21.7,1.1,29.83,13.0,19.5
2024-11-10T05:00:00.000+0000,,30.26,10.6,274.3,87.2,21.8,1.1,29.83,20.3,19.6
2024-11-10T04:45:00.000+0000,,30.27,10.1,286.9,86.8,21.8,1.1,29.83,23.2,19.5
2024-11-10T04:30:00.000+0000,,30.27,10.9,272.9,86.8,21.8,1.1,29.84,22.5,19.5
2024-11-10T04:15:00.000+0000,,30.27,8.6,269.9,86.1,22.0,1.1,29.84,18.1,19.5
2024-11-10T04:00:00.000+0000,,30.27,11.1,286.4,85.7,22.1,1.1,29.84,26.1,19.6
2024-11-10T03:45:00.000+0000,,30.27,11.7,274.2,85.5,22.2,1.1,29.84,21.7,19.9
2024-11-10T03:30:00.000+0000,,30.27,9.0,268.1,85.1,22.5,1.1,29.84,18.8,20.0
2024-11-10T03:15:00.000+0000,,30.27,14.4,295.4,84.2,22.7,1.0,29.84,25.3,20.0
2024-11-10T03:00:00.000+0000,,30.26,16.2,286.6,83.7,22.8,1.1,29.83,23.9,19.9
2024-11-10T02:45:00.000+0000,,30.26,13.7,290.0,83.2,23.0,1.1,29.83,22.5,20.0
2024-11-10T02:30:00.000+0000,,30.26,10.9,268.3,83.2,23.2,1.1,29.84,23.9,20.3
2024-11-10T02:15:00.000+0000,,30.26,10.0,270.7,82.6,23.3,1.1,29.83,19.6,20.4
2024-11-10T02:00:00.000+0000,,30.26,11.0,274.3,82.3,23.5,1.1,29.83,20.3,20.3
2024-11-10T01:45:00.000+0000,,30.26,10.3,267.0,81.4,23.9,1.1,29.83,18.1,20.5
2024-11-10T01:30:00.000+0000,,30.25,12.9,276.9,80.7,24.1,1.1,29.82,21.0,20.5
2024-11-10T01:15:00.000+0000,,30.24,12.9,277.5,80.5,24.2,1.1,29.81,20.3,20.6
2024-11-10T01:00:00.000+0000,,30.25,8.8,261.9,80.7,24.4,1.1,29.82,17.4,20.9
2024-11-10T00:45:00.000+0000,,30.24,10.8,267.8,79.8,24.6,1.1,29.82,17.4,21.0
2024-11-10T00:30:00.000+0000,,30.24,12.1,280.4,79.0,24.8,1.1,29.81,22.5,21.0
2024-11-10T00:15:00.000+0000,,30.24,10.3,277.4,78.2,24.9,1.1,29.81,18.1,20.9
2024-11-10T00:00:00.000+0000,,30.23,9.4,278.6,77.8,25.0,1.1,29.81,17.4,20.8
2024-11-09T23:45:00.000+0000,,30.23,8.6,280.0,78.5,24.9,1.1,29.8,16.7,20.9
2024-11-09T23:30:00.000+0000,,30.22,7.4,273.1,78.6,24.9,1.1,29.8,13.8,21.1
2024-11-09T23:15:00.000+0000,,30.21,8.0,263.4,78.0,25.1,1.1,29.79,17.4,21.0
2024-11-09T23:00:00.000+0000,,30.21,4.8,258.6,76.0,25.3,1.1,29.78,10.1,20.8
2024-11-09T22:45:00.000+0000,,30.2,4.3,260.9,71.8,25.7,2.8,29.78,8.7,20.2
2024-11-09T22:30:00.000+0000,,30.2,7.5,273.6,69.9,26.1,11.9,29.77,15.2,20.6
2024-11-09T22:15:00.000+0000,,30.19,10.6,286.5,68.1,26.5,24.2,29.76,18.1,20.1
2024-11-09T22:00:00.000+0000,,30.18,7.1,283.0,68.3,26.8,61.8,29.76,15.9,20.5
2024-11-09T21:45:00.000+0000,,30.18,6.2,281.2,68.0,26.8,89.5,29.76,13.8,20.4
2024-11-09T21:30:00.000+0000,,30.18,7.4,285.1,66.7,27.0,49.2,29.75,13.0,20.3
2024-11-09T21:15:00.000+0000,,30.18,11.3,280.0,64.7,27.2,95.6,29.76,21.0,20.0
2024-11-09T21:00:00.000+0000,,30.17,11.6,285.3,63.1,27.5,151.4,29.75,19.6,19.9
2024-11-09T20:45:00.000+0000,,30.16,8.8,288.4,66.0,27.2,204.4,29.74,15.2,20.4
2024-11-09T20:30:00.000+0000,,30.17,9.1,283.3,65.6,27.3,89.0,29.75,15.9,21.0
